method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'epsilon': 25, 'k': 10}",,0.620741458533072,0.46517469777995374,0.07387386216334349,0.497907949790795,0.24686192468619247,0.012552301255230125,0.9363373294749897,,0.944605208763952,,0.13235764291080476,0.30956024367634843,0.15444467226863548,4.345352011836236
dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.7532318639853809,0.689791791905416,0.2767904161760486,0.6443514644351465,0.5941422594142259,0.03765690376569038,0.9574204216618437,,0.9644481190574618,,0.11399401678138156,0.26941107178384877,0.06874334899960924,3.4512362933789755
dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.7274585960013668,0.6466955575957924,0.20254618741645575,0.6192468619246861,0.5188284518828452,0.04184100418410042,0.9541132699462588,,0.9632079371641175,,0.11868547570266819,0.27855310715048115,0.09482624843069894,3.6996361968518414
dpmlm_shap,"{'epsilon': 50, 'k': 5}",,0.7051701497263516,0.5959016513625558,0.14374395870884887,0.5899581589958159,0.4351464435146444,0.04184100418410042,0.9516329061595701,,0.9615543613063249,,0.12399267053840672,0.2884964408486182,0.12519566770066592,3.988858675170143
dpmlm_shap,"{'epsilon': 50, 'k': 7}",,0.677716723190476,0.5387355492173741,0.12288731352085625,0.5606694560669456,0.3514644351464435,0.04602510460251046,0.9483257544439851,,0.9574204216618437,,0.12774352696672261,0.2951966308152789,0.14726983618467543,4.199081520032857
dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.6445222181796503,0.46700992477208453,0.10145944535558847,0.5188284518828452,0.2384937238493724,0.04602510460251046,0.9417114510128152,,0.9487391484084332,,0.13199681514252706,0.30259672593311515,0.17357542251259206,4.44960217713676
dpmlm_shap,"{'epsilon': 100, 'k': 2}",,0.7772962499031297,0.6913718656317565,0.2776918429124749,0.6736401673640168,0.5941422594142259,0.029288702928870293,0.9673418768085986,,0.9673418768085986,,0.11409042476868521,0.26740460435976515,0.07563683987372391,3.415291392539478
dpmlm_shap,"{'epsilon': 100, 'k': 3}",,0.7417783602589463,0.6673132882258986,0.2095736407984569,0.6317991631799164,0.5523012552301255,0.04184100418410042,0.9607275733774286,,0.9636213311285655,,0.11831828980171863,0.2753143001065958,0.10054434860982536,3.6190418875008135
dpmlm_shap,"{'epsilon': 100, 'k': 5}",,0.7229350713999672,0.6126476082464112,0.15149384651843684,0.6150627615062761,0.4686192468619247,0.04602510460251046,0.9541132699462588,,0.9611409673418768,,0.12384164757154953,0.28464305787699534,0.1346838861250751,3.898312999685595
dpmlm_shap,"{'epsilon': 100, 'k': 7}",,0.7037280965499622,0.564276418766435,0.13508391272380246,0.5941422594142259,0.39748953974895396,0.0502092050209205,0.9404712691194709,,0.9599007854485324,,0.12724170126960316,0.2905032004685183,0.15598614835795294,4.072571554394201
dpmlm_shap,"{'epsilon': 100, 'k': 10}",,0.6766289600310943,0.5043217465209677,0.11854618417647181,0.5564853556485355,0.3054393305439331,0.0502092050209205,0.9338569656883009,,0.9553534518396032,,0.13125467679874125,0.2966484549174677,0.18211191221271397,4.286287722199257
dpmlm_shap,"{'epsilon': 250, 'k': 2}",,0.7695591821644363,0.6912431996329744,0.28272831610024873,0.6569037656903766,0.5899581589958159,0.03765690376569038,0.9681686647374949,,0.9665150888797024,,0.11404860514951866,0.26565275828224316,0.08136912866350898,4.004605412245099
dpmlm_shap,"{'epsilon': 250, 'k': 3}",,0.750537196295941,0.6477534606411435,0.20664663212750267,0.6401673640167364,0.5188284518828452,0.04602510460251046,0.9632079371641175,,0.9644481190574618,,0.11881123083393748,0.2736488421651242,0.11107373812988126,4.445614196256765
dpmlm_shap,"{'epsilon': 250, 'k': 5}",,0.7231521890239555,0.5889478311242168,0.15835235665080807,0.6108786610878661,0.4225941422594142,0.0502092050209205,0.9412980570483671,,0.9590739975196362,,0.12385130167598811,0.2813425538410772,0.14381797677589833,4.9317507632099655
dpmlm_shap,"{'epsilon': 250, 'k': 7}",,0.706430224118885,0.5484417542164662,0.13926198290520206,0.5899581589958159,0.3598326359832636,0.05439330543933055,0.944605208763952,,0.95824720959074,,0.12706064963547736,0.28635749313248837,0.16472795967757345,5.242190331305006
dpmlm_shap,"{'epsilon': 250, 'k': 10}",,0.6905370430321893,0.5063417342921783,0.12947414925512177,0.5690376569037657,0.3054393305439331,0.058577405857740586,0.9433650268706076,,0.954940057875155,,0.13071706160477933,0.29207758527247557,0.18921083321663068,5.605674735999642
dpmlm_shap,"{'epsilon': 10, 'k': 2}",test,0.42960730203719244,0.5080123526249483,,0.012552301255230125,0.4100418410041841,,,,0.9372384937238494,,,,0.05642720119849016,
dpmlm_shap,"{'epsilon': 10, 'k': 3}",test,0.283653728031687,0.4344679884240475,,0.0041841004184100415,0.3472803347280335,,,,0.920502092050209,,,,0.08349405224171051,
dpmlm_shap,"{'epsilon': 10, 'k': 5}",test,0.17635509918494077,0.36707112068033515,,0.0041841004184100415,0.28870292887029286,,,,0.882845188284519,,,,0.11197381263239131,
dpmlm_shap,"{'epsilon': 10, 'k': 7}",test,0.12757399350745255,0.3297682088159439,,0.0041841004184100415,0.24686192468619247,,,,0.8786610878661086,,,,0.13012793522793906,
dpmlm_shap,"{'epsilon': 10, 'k': 10}",test,0.09336847930744405,0.2828315865016893,,0.0041841004184100415,0.19665271966527198,,,,0.8661087866108786,,,,0.14586082805452547,
dpmlm_shap,"{'epsilon': 25, 'k': 2}",test,0.4473086536352628,0.5340501567482392,,0.02092050209205021,0.4476987447698745,,,,0.9456066945606696,,,,0.06573546436530707,
dpmlm_shap,"{'epsilon': 25, 'k': 3}",test,0.31362869629667894,0.4609013929794589,,0.03347280334728033,0.3682008368200837,,,,0.9372384937238494,,,,0.0937844967834033,
dpmlm_shap,"{'epsilon': 25, 'k': 5}",test,0.206898236844954,0.37947334280156947,,0.03765690376569038,0.28870292887029286,,,,0.9163179916317992,,,,0.12242788664293494,
dpmlm_shap,"{'epsilon': 25, 'k': 7}",test,0.16210513264312904,0.3359864532241714,,0.03765690376569038,0.24267782426778242,,,,0.882845188284519,,,,0.14291592003661457,
dpmlm_shap,"{'epsilon': 25, 'k': 10}",test,0.13381097750547602,0.29186911858550907,,0.04184100418410042,0.19665271966527198,,,,0.8744769874476988,,,,0.16241742715821222,
dpmlm_shap,"{'epsilon': 50, 'k': 2}",test,0.4714707849048593,0.5265602559704943,,0.08786610878661087,0.4309623430962343,,,,0.9581589958158996,,,,0.07474267363764706,
dpmlm_shap,"{'epsilon': 50, 'k': 3}",test,0.3711297324194553,0.4670840541216825,,0.1087866108786611,0.3682008368200837,,,,0.9497907949790795,,,,0.09837540933365356,
dpmlm_shap,"{'epsilon': 50, 'k': 5}",test,0.29014691000111753,0.38925072364662605,,0.12133891213389121,0.2803347280334728,,,,0.9163179916317992,,,,0.12491551547075541,
dpmlm_shap,"{'epsilon': 50, 'k': 7}",test,0.25360249207594643,0.3601581876458828,,0.12133891213389121,0.2594142259414226,,,,0.9163179916317992,,,,0.1497404051249222,
dpmlm_shap,"{'epsilon': 50, 'k': 10}",test,0.2320433677971568,0.310959992643025,,0.12552301255230125,0.21338912133891214,,,,0.8995815899581588,,,,0.1766284000050266,
dpmlm_shap,"{'epsilon': 100, 'k': 2}",test,0.4940599460923469,0.5337035964703458,,0.11297071129707113,0.42677824267782427,,,,0.9581589958158996,,,,0.0752646413334998,
dpmlm_shap,"{'epsilon': 100, 'k': 3}",test,0.4113244923317881,0.4679232259702657,,0.16736401673640167,0.35564853556485354,,,,0.9414225941422593,,,,0.10325546938193157,
dpmlm_shap,"{'epsilon': 100, 'k': 5}",test,0.35502305318516203,0.4187536521855169,,0.18410041841004185,0.3054393305439331,,,,0.9246861924686194,,,,0.134878073692914,
dpmlm_shap,"{'epsilon': 100, 'k': 7}",test,0.33012005553154317,0.3835463096441903,,0.18828451882845187,0.26359832635983266,,,,0.9121338912133891,,,,0.15591598186110045,
dpmlm_shap,"{'epsilon': 100, 'k': 10}",test,0.3125226033107552,0.3466370384815773,,0.19246861924686193,0.2301255230125523,,,,0.9163179916317992,,,,0.1759634543773122,
dpmlm_shap,"{'epsilon': 250, 'k': 2}",test,0.5191595675308803,0.5511954122501149,,0.16736401673640167,0.4560669456066946,,,,0.9623430962343097,,,,0.08047249719669347,
dpmlm_shap,"{'epsilon': 250, 'k': 3}",test,0.4571843913820636,0.49097138200422213,,0.23430962343096234,0.39330543933054396,,,,0.9581589958158996,,,,0.11224327071026338,
dpmlm_shap,"{'epsilon': 250, 'k': 5}",test,0.4063914700552159,0.4414730308275191,,0.25523012552301255,0.33472803347280333,,,,0.9414225941422593,,,,0.14777367194030763,
dpmlm_shap,"{'epsilon': 250, 'k': 7}",test,0.39331479777352213,0.4025141328845674,,0.26359832635983266,0.28870292887029286,,,,0.9414225941422593,,,,0.1730723822858215,
dpmlm_shap,"{'epsilon': 250, 'k': 10}",test,0.38689948072259084,0.3701913358615939,,0.2719665271966527,0.2510460251046025,,,,0.9414225941422593,,,,0.1916172405370502,
dpmlm_shap,{'epsilon': 10},,0.03259140365069447,0.03419663938879543,0.00404572191446596,0.008368200836820083,0.012552301255230125,0.0,0.13724679619677552,,0.14055394791236048,,0.2736068256091559,0.653833969787638,0.8607534260946916,9.426324927656056
dpmlm_shap,{'epsilon': 25},,0.07893207338876125,0.09992423395274419,0.027938160930760757,0.03347280334728033,0.04602510460251046,0.016736401673640166,0.6998759818106656,,0.6105828854898718,,0.23907516230823286,0.5120057593037788,0.8037022129910883,5.595985944605209
dpmlm_shap,{'epsilon': 50},,0.24563693396510577,0.1859377066377768,0.06197188625699664,0.16317991631799164,0.09623430962343096,0.03347280334728033,0.8152128978916908,,0.8119057461761058,,0.20964465036821936,0.4283733735474711,0.7063098962949718,10.131107895824721
dpmlm_shap,{'epsilon': 100},,0.3838985175416875,0.26188168159597136,0.09566903845111892,0.27615062761506276,0.16736401673640167,0.05439330543933055,0.8673005374121537,,0.8726746589499793,,0.1952543666708711,0.3904227567801992,0.6422376841041695,9.80252583712278
dpmlm_shap,{'epsilon': 250},,0.4224921039859529,0.31194091498312315,0.11566431327085466,0.28870292887029286,0.2175732217573222,0.06694560669456066,0.8772219925589086,,0.9090533278214138,,0.1861103384541105,0.3685702799136799,0.5975259324836327,10.710735841256717
